Time,mAU
0,0.000536442
0.004853333,0.000178814
0.009706667,-0.000715256
0.01456,-0.001847744
0.019413333,-0.003218651
0.024266667,-0.004351139
0.02912,-0.005245209
0.033973333,-0.005781651
0.038826667,-0.005841255
0.04368,-0.005662441
0.048533333,-0.005185604
0.053386667,-0.004708767
0.05824,-0.004291534
0.063093333,-0.004053116
0.067946667,-0.003814697
0.0728,-0.003516674
0.077653333,-0.003218651
0.082506667,-0.003039837
0.08736,-0.002861023
0.092213333,-0.002801418
0.097066667,-0.002861023
0.10192,-0.003039837
0.106773333,-0.003218651
0.111626667,-0.003099442
0.11648,-0.002920628
0.121333333,-0.002622604
0.126186667,-0.00244379
0.13104,-0.002324581
0.135893333,-0.002324581
0.140746667,-0.002324581
0.1456,-0.002264977
0.150453333,-0.002086163
0.155306667,-0.001788139
0.16016,-0.001490116
0.165013333,-0.001251698
0.169866667,-0.001251698
0.17472,-0.001430511
0.179573333,-0.001907349
0.184426667,-0.002563
0.18928,-0.003516674
0.194133333,-0.004470348
0.198986667,-0.005424023
0.20384,-0.006079674
0.208693333,-0.006437302
0.213546667,-0.006318092
0.2184,-0.005662441
0.223253333,-0.004827976
0.228106667,-0.003993511
0.23296,-0.003278255
0.237813333,-0.002980232
0.242666667,-0.002801418
0.24752,-0.002741814
0.252373333,-0.002622604
0.257226667,-0.002384186
0.26208,-0.001907349
0.266933333,-0.001430511
0.271786667,-0.000953674
0.27664,-0.000298023
0.281493333,0.000298023
0.286346667,0.001072884
0.2912,0.001907349
0.296053333,0.002741814
0.300906667,0.003457069
0.30576,0.003874302
0.310613333,0.003993511
0.315466667,0.003695488
0.32032,0.003039837
0.325173333,0.002264977
0.330026667,0.001370907
0.33488,0.000596046
0.339733333,-0.000119209
0.344586667,-0.000715256
0.34944,-0.001132488
0.354293333,-0.001430511
0.359146667,-0.001728535
0.364,-0.001847744
0.368853333,-0.00166893
0.373706667,-0.001490116
0.37856,-0.001072884
0.383413333,-0.000536442
0.388266667,-5.96E-05
0.39312,0.000298023
0.397973333,0.000596046
0.402826667,0.000596046
0.40768,0.000536442
0.412533333,0.000357628
0.417386667,-0.000119209
0.42224,-0.000715256
0.427093333,-0.001490116
0.431946667,-0.002384186
0.4368,-0.003397465
0.441653333,-0.004291534
0.446506667,-0.00500679
0.45136,-0.005722046
0.456213333,-0.006139278
0.461066667,-0.006496906
0.46592,-0.006616116
0.470773333,-0.00667572
0.475626667,-0.006556511
0.48048,-0.006496906
0.485333333,-0.006377697
0.490186667,-0.006258488
0.49504,-0.006258488
0.499893333,-0.006139278
0.504746667,-0.006079674
0.5096,-0.005960464
0.514453333,-0.005602837
0.519306667,-0.005245209
0.52416,-0.00500679
0.529013333,-0.004708767
0.533866667,-0.004470348
0.53872,-0.004172325
0.543573333,-0.003814697
0.548426667,-0.003576279
0.55328,-0.00333786
0.558133333,-0.003099442
0.562986667,-0.002741814
0.56784,-0.002324581
0.572693333,-0.001847744
0.577546667,-0.001251698
0.5824,-0.000834465
0.587253333,-0.000476837
0.592106667,-0.000238419
0.59696,-0.000119209
0.601813333,0.000119209
0.606666667,0.000357628
0.61152,0.000834465
0.616373333,0.001132488
0.621226667,0.001251698
0.62608,0.001132488
0.630933333,0.000715256
0.635786667,0.000178814
0.64064,-0.000655651
0.645493333,-0.001490116
0.650346667,-0.00244379
0.6552,-0.00333786
0.660053333,-0.004351139
0.664906667,-0.005125999
0.66976,-0.005662441
0.674613333,-0.005960464
0.679466667,-0.00590086
0.68432,-0.005424023
0.689173333,-0.004827976
0.694026667,-0.004172325
0.69888,-0.003397465
0.703733333,-0.002861023
0.708586667,-0.002384186
0.71344,-0.002264977
0.718293333,-0.00244379
0.723146667,-0.002980232
0.728,-0.003457069
0.732853333,-0.003874302
0.737706667,-0.003874302
0.74256,-0.003576279
0.747413333,-0.003099442
0.752266667,-0.002563
0.75712,-0.002145767
0.761973333,-0.001966953
0.766826667,-0.001966953
0.77168,-0.001907349
0.776533333,-0.001847744
0.781386667,-0.001370907
0.78624,-0.000715256
0.791093333,0.000178814
0.795946667,0.000834465
0.8008,0.001370907
0.805653333,0.001430511
0.810506667,0.001072884
0.81536,0.000417233
0.820213333,-0.000298023
0.825066667,-0.000834465
0.82992,-0.001192093
0.834773333,-0.001311302
0.839626667,-0.001370907
0.84448,-0.001430511
0.849333333,-0.00166893
0.854186667,-0.001788139
0.85904,-0.001907349
0.863893333,-0.001847744
0.868746667,-0.00166893
0.8736,-0.001549721
0.878453333,-0.001549721
0.883306667,-0.001728535
0.88816,-0.001966953
0.893013333,-0.002205372
0.897866667,-0.002264977
0.90272,-0.002086163
0.907573333,-0.00166893
0.912426667,-0.001370907
0.91728,-0.001072884
0.922133333,-0.001132488
0.926986667,-0.001311302
0.93184,-0.00166893
0.936693333,-0.002145767
0.941546667,-0.002563
0.9464,-0.002801418
0.951253333,-0.002861023
0.956106667,-0.002801418
0.96096,-0.002503395
0.965813333,-0.002205372
0.970666667,-0.001728535
0.97552,-0.001311302
0.980373333,-0.001192093
0.985226667,-0.001251698
0.99008,-0.001788139
0.994933333,-0.002503395
0.999786667,-0.003218651
1.00464,-0.003635883
1.009493333,-0.003576279
1.014346667,-0.003159046
1.0192,-0.002264977
1.024053333,-0.001370907
1.028906667,-0.000596046
1.03376,-0.000417233
1.038613333,-0.00077486
1.043466667,-0.00166893
1.04832,-0.002861023
1.053173333,-0.00411272
1.058026667,-0.005304813
1.06288,-0.00590086
1.067733333,-0.005960464
1.072586667,-0.005543232
1.07744,-0.004708767
1.082293333,-0.003695488
1.087146667,-0.002741814
1.092,-0.001966953
1.096853333,-0.001549721
1.101706667,-0.001370907
1.10656,-0.001370907
1.111413333,-0.001430511
1.116266667,-0.001549721
1.12112,-0.001549721
1.125973333,-0.00166893
1.130826667,-0.001847744
1.13568,-0.001966953
1.140533333,-0.001966953
1.145386667,-0.001847744
1.15024,-0.001609325
1.155093333,-0.001251698
1.159946667,-0.000834465
1.1648,-0.000536442
1.169653333,-0.000417233
1.174506667,-0.000536442
1.17936,-0.001072884
1.184213333,-0.001847744
1.189066667,-0.002861023
1.19392,-0.003814697
1.198773333,-0.004470348
1.203626667,-0.004589558
1.20848,-0.004172325
1.213333333,-0.003397465
1.218186667,-0.002384186
1.22304,-0.001549721
1.227893333,-0.00089407
1.232746667,-0.000655651
1.2376,-0.000476837
1.242453333,-0.000655651
1.247306667,-0.00077486
1.25216,-0.00089407
1.257013333,-0.001013279
1.261866667,-0.001311302
1.26672,-0.00166893
1.271573333,-0.001966953
1.276426667,-0.002324581
1.28128,-0.002503395
1.286133333,-0.002682209
1.290986667,-0.002682209
1.29584,-0.002741814
1.300693333,-0.002801418
1.305546667,-0.003039837
1.3104,-0.00333786
1.315253333,-0.003635883
1.320106667,-0.00411272
1.32496,-0.004410744
1.329813333,-0.004589558
1.334666667,-0.004649162
1.33952,-0.004589558
1.344373333,-0.004589558
1.349226667,-0.004529953
1.35408,-0.004649162
1.358933333,-0.004649162
1.363786667,-0.004649162
1.36864,-0.004649162
1.373493333,-0.004470348
1.378346667,-0.004410744
1.3832,-0.00411272
1.388053333,-0.003933907
1.392906667,-0.003635883
1.39776,-0.003397465
1.402613333,-0.003099442
1.407466667,-0.002980232
1.41232,-0.002980232
1.417173333,-0.003099442
1.422026667,-0.003278255
1.42688,-0.003516674
1.431733333,-0.003635883
1.436586667,-0.003695488
1.44144,-0.003695488
1.446293333,-0.003516674
1.451146667,-0.003457069
1.456,-0.003516674
1.460853333,-0.003635883
1.465706667,-0.003814697
1.47056,-0.003993511
1.475413333,-0.004172325
1.480266667,-0.004351139
1.48512,-0.004589558
1.489973333,-0.004947186
1.494826667,-0.005304813
1.49968,-0.005841255
1.504533333,-0.006556511
1.509386667,-0.006973743
1.51424,-0.007271767
1.519093333,-0.007152557
1.523946667,-0.006914139
1.5288,-0.006377697
1.533653333,-0.006020069
1.538506667,-0.00590086
1.54336,-0.006020069
1.548213333,-0.006377697
1.553066667,-0.006735325
1.55792,-0.007212162
1.562773333,-0.007748604
1.567626667,-0.008046627
1.57248,-0.00846386
1.577333333,-0.008702278
1.582186667,-0.008821487
1.58704,-0.008642673
1.591893333,-0.008106232
1.596746667,-0.007212162
1.6016,-0.006020069
1.606453333,-0.004768372
1.611306667,-0.003576279
1.61616,-0.002861023
1.621013333,-0.002622604
1.625866667,-0.002920628
1.63072,-0.003516674
1.635573333,-0.004172325
1.640426667,-0.004887581
1.64528,-0.005364418
1.650133333,-0.005722046
1.654986667,-0.00590086
1.65984,-0.006258488
1.664693333,-0.00667572
1.669546667,-0.007212162
1.6744,-0.007867813
1.679253333,-0.00846386
1.684106667,-0.009179115
1.68896,-0.009536743
1.693813333,-0.009834766
1.698666667,-0.009953976
1.70352,-0.009953976
1.708373333,-0.009715557
1.713226667,-0.009357929
1.71808,-0.009000301
1.722933333,-0.008523464
1.727786667,-0.008106232
1.73264,-0.007867813
1.737493333,-0.007867813
1.742346667,-0.007927418
1.7472,-0.008046627
1.752053333,-0.008046627
1.756906667,-0.008225441
1.76176,-0.008285046
1.766613333,-0.008404255
1.771466667,-0.008702278
1.77632,-0.009000301
1.781173333,-0.009298325
1.786026667,-0.009596348
1.79088,-0.009834766
1.795733333,-0.009953976
1.800586667,-0.009894371
1.80544,-0.009655952
1.810293333,-0.00923872
1.815146667,-0.008821487
1.82,-0.00834465
1.824853333,-0.007808208
1.829706667,-0.007629395
1.83456,-0.007510185
1.839413333,-0.007629395
1.844266667,-0.007867813
1.84912,-0.008106232
1.853973333,-0.008225441
1.858826667,-0.008165836
1.86368,-0.007987022
1.868533333,-0.007748604
1.873386667,-0.00756979
1.87824,-0.007510185
1.883093333,-0.007331371
1.887946667,-0.007212162
1.8928,-0.006973743
1.897653333,-0.00667572
1.902506667,-0.006496906
1.90736,-0.006437302
1.912213333,-0.006735325
1.917066667,-0.007271767
1.92192,-0.007927418
1.926773333,-0.008523464
1.931626667,-0.009059906
1.93648,-0.00923872
1.941333333,-0.00923872
1.946186667,-0.009298325
1.95104,-0.009596348
1.955893333,-0.01013279
1.960746667,-0.010788441
1.9656,-0.011503696
1.970453333,-0.012040138
1.975306667,-0.012099743
1.98016,-0.011742115
1.985013333,-0.011265278
1.989866667,-0.010609627
1.99472,-0.009894371
1.999573333,-0.009059906
2.004426667,-0.008046627
2.00928,-0.00667572
2.014133333,-0.004827976
2.018986667,-0.002324581
2.02384,0.00089407
2.028693333,0.004649162
2.033546667,0.009179115
2.0384,0.014483929
2.043253333,0.020861626
2.048106667,0.028312206
2.05296,0.037431717
2.057813333,0.048100948
2.062666667,0.060677528
2.06752,0.074923038
2.072373333,0.091314316
2.077226667,0.110149384
2.08208,0.132322311
2.086933333,0.159263611
2.091786667,0.193178654
2.09664,0.236988068
2.101493333,0.294268131
2.106346667,0.368833542
2.1112,0.464379787
2.116053333,0.583708286
2.120906667,0.727951527
2.12576,0.896394253
2.130613333,1.085937023
2.135466667,1.291155815
2.14032,1.504540443
2.145173333,1.717269421
2.150026667,1.919865608
2.15488,2.103149891
2.159733333,2.258300781
2.164586667,2.377390862
2.16944,2.452373505
2.174293333,2.473711967
2.179146667,2.428472042
2.184,2.297103405
2.188853333,2.051830292
2.193706667,1.655340195
2.19856,1.062989235
2.203413333,0.228047371
2.208266667,-0.889539719
2.21312,-2.312004566
2.217973333,-4.03380394
2.222826667,-6.015539169
2.22768,-8.184075356
2.232533333,-10.43987274
2.237386667,-12.66998053
2.24224,-14.76496458
2.247093333,-16.6323185
2.251946667,-18.20766926
2.2568,-19.45817471
2.261653333,-20.37972212
2.266506667,-20.99072933
2.27136,-21.32332325
2.276213333,-21.41559124
2.281066667,-21.30609751
2.28592,-21.03060484
2.290773333,-20.62094212
2.295626667,-20.10560036
2.30048,-19.50967312
2.305333333,-18.85610819
2.310186667,-18.16570759
2.31504,-17.45688915
2.319893333,-16.74556732
2.324746667,-16.04491472
2.3296,-15.36494493
2.334453333,-14.71233368
2.339306667,-14.09143209
2.34416,-13.50349188
2.349013333,-12.9481554
2.353866667,-12.42351532
2.35872,-11.9265914
2.363573333,-11.45386696
2.368426667,-11.00176573
2.37328,-10.56653261
2.378133333,-10.14512777
2.382986667,-9.734511375
2.38784,-9.332060814
2.392693333,-8.936047554
2.397546667,-8.54486227
2.4024,-8.157432079
2.407253333,-7.773458958
2.412106667,-7.392764091
2.41696,-7.015645504
2.421813333,-6.642401218
2.426666667,-6.273329258
2.43152,-5.908310413
2.436373333,-5.546271801
2.441226667,-5.185842514
2.44608,-4.823982716
2.450933333,-4.456281662
2.455786667,-4.077076912
2.46064,-3.679454327
2.465493333,-3.254950047
2.470346667,-2.79456377
2.4752,-2.289175987
2.480053333,-1.729786396
2.484906667,-1.108169556
2.48976,-0.417053699
2.494613333,0.350117683
2.499466667,1.198709011
2.50432,2.134263515
2.509173333,3.162264824
2.514026667,4.288911819
2.51888,5.522429943
2.523733333,6.872534752
2.528586667,8.35198164
2.53344,9.976685047
2.538293333,11.76643372
2.543146667,13.74477148
2.548,15.93869925
2.552853333,18.37664843
2.557706667,21.08514309
2.56256,24.08266068
2.567413333,27.37224102
2.572266667,30.93236685
2.57712,34.70945358
2.581973333,38.61361742
2.586826667,42.52076149
2.59168,46.28133774
2.596533333,49.73721504
2.601386667,52.74105072
2.60624,55.17721176
2.611093333,56.97745085
2.615946667,58.12859535
2.6208,58.67129564
2.625653333,58.68911743
2.630506667,58.29250813
2.63536,57.6004982
2.640213333,56.72442913
2.645066667,55.75531721
2.64992,54.75580692
2.654773333,53.75504494
2.659626667,52.74581909
2.66448,51.68396235
2.669333333,50.49204826
2.674186667,49.07000065
2.67904,47.31273651
2.683893333,45.13311386
2.688746667,42.4849391
2.6936,39.3807888
2.698453333,35.89552641
2.703306667,32.15557337
2.70816,28.31614017
2.713013333,24.53202009
2.717866667,20.93374729
2.72272,17.61299372
2.727573333,14.62167501
2.732426667,11.98017597
2.73728,9.689688683
2.742133333,7.742643356
2.746986667,6.127119064
2.75184,4.826009274
2.756693333,3.814339638
2.761546667,3.056943417
2.7664,2.510309219
2.771253333,2.126455307
2.776106667,1.859486103
2.78096,1.671075821
2.785813333,1.532614231
2.790666667,1.425147057
2.79552,1.337409019
2.800373333,1.262426376
2.805226667,1.196563244
2.81008,1.137495041
2.814933333,1.083612442
2.819786667,1.033902168
2.82464,0.98747015
2.829493333,0.943720341
2.834346667,0.902354717
2.8392,0.863015652
2.844053333,0.82552433
2.848906667,0.789761543
2.85376,0.755310059
2.858613333,0.72234869
2.863466667,0.69051981
2.86832,0.659406185
2.873173333,0.62918663
2.878026667,0.599622726
2.88288,0.57053566
2.887733333,0.542163849
2.892586667,0.514626503
2.89744,0.487864017
2.902293333,0.461935997
2.907146667,0.436604023
2.912,0.4119277
2.916853333,0.387728214
2.921706667,0.363945961
2.92656,0.34058094
2.931413333,0.317573547
2.936266667,0.294864178
2.94112,0.272333622
2.945973333,0.249743462
2.950826667,0.226974487
2.95568,0.203847885
2.960533333,0.180482864
2.965386667,0.156879425
2.97024,0.133216381
2.975093333,0.109434128
2.979946667,0.085651875
2.9848,0.062048435
2.989653333,0.038266182
2.994506667,0.014543533
2.99936,-0.009059906
3.004213333,-0.032603741
3.009066667,-0.056087971
3.01392,-0.079631805
3.018773333,-0.103294849
3.023626667,-0.126957893
3.02848,-0.150799751
3.033333333,-0.174641609
3.038186667,-0.198423862
3.04304,-0.222086906
3.047893333,-0.245571136
3.052746667,-0.268995762
3.0576,-0.29271841
3.062453333,-0.316739082
3.067306667,-0.341296196
3.07216,-0.366270542
3.077013333,-0.391483307
3.081866667,-0.416636467
3.08672,-0.441551208
3.091573333,-0.466287136
3.096426667,-0.490665436
3.10128,-0.514984131
3.106133333,-0.539541245
3.110986667,-0.564098358
3.11584,-0.589072704
3.120693333,-0.61416626
3.125546667,-0.63931942
3.1304,-0.66447258
3.135253333,-0.689506531
3.140106667,-0.714659691
3.14496,-0.739574432
3.149813333,-0.764489174
3.154666667,-0.789165497
3.15952,-0.813961029
3.164373333,-0.838756561
3.169226667,-0.863850117
3.17408,-0.889241695
3.178933333,-0.914990902
3.183786667,-0.941157341
3.18864,-0.967383385
3.193493333,-0.993669033
3.198346667,-1.019775867
3.2032,-1.045525074
3.208053333,-1.070976257
3.212906667,-1.096069813
3.21776,-1.12092495
3.222613333,-1.145541668
3.227466667,-1.170039177
3.23232,-1.194536686
3.237173333,-1.218914986
3.242026667,-1.243293285
3.24688,-1.267671585
3.251733333,-1.292169094
3.256586667,-1.316606998
3.26144,-1.340985298
3.266293333,-1.365482807
3.271146667,-1.389861107
3.276,-1.414000988
3.280853333,-1.438200474
3.285706667,-1.462340355
3.29056,-1.486480236
3.295413333,-1.510441303
3.300266667,-1.534163952
3.30512,-1.557648182
3.309973333,-1.580953598
3.314826667,-1.604020596
3.31968,-1.627206802
3.324533333,-1.650631428
3.329386667,-1.674413681
3.33424,-1.698493958
3.339093333,-1.722931862
3.343946667,-1.747369766
3.3488,-1.771867275
3.353653333,-1.79618597
3.358506667,-1.820385456
3.36336,-1.844227314
3.368213333,-1.867711544
3.373066667,-1.890897751
3.37792,-1.913666725
3.382773333,-1.93631649
3.387626667,-1.958966255
3.39248,-1.981794834
3.397333333,-2.004861832
3.402186667,-2.027988434
3.40704,-2.05129385
3.411893333,-2.074182034
3.416746667,-2.09659338
3.4216,-2.118527889
3.426453333,-2.139806747
3.431306667,-2.160668373
3.43616,-2.181351185
3.441013333,-2.201676369
3.445866667,-2.222061157
3.45072,-2.24262476
3.455573333,-2.263307571
3.460426667,-2.284169197
3.46528,-2.305209637
3.470133333,-2.326190472
3.474986667,-2.347052097
3.47984,-2.367734909
3.484693333,-2.388119698
3.489546667,-2.408385277
3.4944,-2.428770065
3.499253333,-2.449393272
3.504106667,-2.470135689
3.50896,-2.490997314
3.513813333,-2.51185894
3.518666667,-2.532660961
3.52352,-2.553403378
3.528373333,-2.57396698
3.533226667,-2.594530582
3.53808,-2.61503458
3.542933333,-2.635300159
3.547786667,-2.65532732
3.55264,-2.67469883
3.557493333,-2.693474293
3.562346667,-2.711772919
3.5672,-2.729833126
3.572053333,-2.747893333
3.576906667,-2.766013145
3.58176,-2.784252167
3.586613333,-2.802491188
3.591466667,-2.820730209
3.59632,-2.838790417
3.601173333,-2.856612206
3.606026667,-2.874314785
3.61088,-2.891778946
3.615733333,-2.909362316
3.620586667,-2.926707268
3.62544,-2.944111824
3.630293333,-2.961158752
3.635146667,-2.977728844
3.64,-2.993762493
3.644853333,-3.009557724
3.649706667,-3.024935722
3.65456,-3.040194511
3.659413333,-3.055214882
3.664266667,-3.070235252
3.66912,-3.085076809
3.673973333,-3.099262714
3.678826667,-3.113031387
3.68368,-3.126323223
3.688533333,-3.139138222
3.693386667,-3.151774406
3.69824,-3.164172173
3.703093333,-3.176629543
3.707946667,-3.188788891
3.7128,-3.200829029
3.717653333,-3.212571144
3.722506667,-3.223955631
3.72736,-3.235042095
3.732213333,-3.245830536
3.737066667,-3.256261349
3.74192,-3.266334534
3.746773333,-3.275871277
3.751626667,-3.285050392
3.75648,-3.293931484
3.761333333,-3.302574158
3.766186667,-3.311276436
3.77104,-3.320097923
3.775893333,-3.32903862
3.780746667,-3.337919712
3.7856,-3.346741199
3.790453333,-3.355383873
3.795306667,-3.363728523
3.80016,-3.371715546
3.805013333,-3.37934494
3.809866667,-3.386735916
3.81472,-3.393650055
3.819573333,-3.400266171
3.824426667,-3.406584263
3.82928,-3.412544727
3.834133333,-3.418207169
3.838986667,-3.423571587
3.84384,-3.428995609
3.848693333,-3.434121609
3.853546667,-3.439188004
3.8584,-3.444075584
3.863253333,-3.448843956
3.868106667,-3.453552723
3.87296,-3.458142281
3.877813333,-3.462672234
3.882666667,-3.467023373
3.88752,-3.471434116
3.892373333,-3.475666046
3.897226667,-3.479540348
3.90208,-3.483295441
3.906933333,-3.48675251
3.911786667,-3.489851952
3.91664,-3.492891788
3.921493333,-3.495693207
3.926346667,-3.49843502
3.9312,-3.501117229
3.936053333,-3.503739834
3.940906667,-3.506302834
3.94576,-3.508985043
3.950613333,-3.511548042
3.955466667,-3.514289856
3.96032,-3.517091274
3.965173333,-3.520131111
3.970026667,-3.522992134
3.97488,-3.525853157
3.979733333,-3.528475761
3.984586667,-3.530740738
3.98944,-3.532588482
3.994293333,-3.534197807
3.999146667,-3.535687923
4.004,-3.537118435
4.008853333,-3.53872776
4.013706667,-3.54039669
4.01856,-3.54218483
4.023413333,-3.543913364
4.028266667,-3.545463085
4.03312,-3.546595573
4.037973333,-3.547489643
4.042826667,-3.54808569
4.04768,-3.548741341
4.052533333,-3.549277782
4.057386667,-3.550052643
4.06224,-3.551006317
4.067093333,-3.552079201
4.071946667,-3.553271294
4.0768,-3.554582596
4.081653333,-3.556072712
4.086506667,-3.557562828
4.09136,-3.559172153
4.096213333,-3.560602665
4.101066667,-3.561913967
4.10592,-3.562986851
4.110773333,-3.56388092
4.115626667,-3.564834595
4.12048,-3.565847874
4.125333333,-3.566920757
4.130186667,-3.568232059
4.13504,-3.569543362
4.139893333,-3.570854664
4.144746667,-3.571987152
4.1496,-3.573417664
4.154453333,-3.57490778
4.159306667,-3.576695919
4.16416,-3.578960896
4.169013333,-3.581464291
4.173866667,-3.5841465
4.17872,-3.587007523
4.183573333,-3.589749336
4.188426667,-3.592252731
4.19328,-3.594756126
4.198133333,-3.597080708
4.202986667,-3.599345684
4.20784,-3.601789474
4.212693333,-3.604412079
4.217546667,-3.607213497
4.2224,-3.610193729
4.227253333,-3.613173962
4.232106667,-3.616154194
4.23696,-3.619074821
4.241813333,-3.62175703
4.246666667,-3.62432003
4.25152,-3.626763821
4.256373333,-3.629505634
4.261226667,-3.632247448
4.26608,-3.635346889
4.270933333,-3.638863564
4.275786667,-3.642678261
4.28064,-3.646671772
4.285493333,-3.650724888
4.290346667,-3.654956818
4.2952,-3.659248352
4.300053333,-3.663361073
4.304906667,-3.667652607
4.30976,-3.671765327
4.314613333,-3.675580025
4.319466667,-3.679096699
4.32432,-3.682374954
4.329173333,-3.68565321
4.334026667,-3.688931465
4.33888,-3.692507744
4.343733333,-3.696501255
4.348586667,-3.700733185
4.35344,-3.704965115
4.358293333,-3.709256649
4.363146667,-3.713130951
4.368,-3.716886044
4.372853333,-3.720462322
4.377706667,-3.72415781
4.38256,-3.727853298
4.387413333,-3.732025623
4.392266667,-3.736376762
4.39712,-3.741085529
4.401973333,-3.74597311
4.406826667,-3.750920296
4.41168,-3.755748272
4.416533333,-3.760516644
4.421386667,-3.765106201
4.42624,-3.769397736
4.431093333,-3.773391247
4.435946667,-3.777265549
4.4408,-3.781080246
4.445653333,-3.785073757
4.450506667,-3.789246082
4.45536,-3.793537617
4.460213333,-3.798007965
4.465066667,-3.802597523
4.46992,-3.806948662
4.474773333,-3.811061382
4.479626667,-3.81487608
4.48448,-3.818452358
4.489333333,-3.821969032
4.494186667,-3.825366497
4.49904,-3.828704357
4.503893333,-3.831982613
4.508746667,-3.835082054
4.5136,-3.837883472
4.518453333,-3.840506077
4.523306667,-3.843009472
4.52816,-3.845572472
4.533013333,-3.848433495
4.537866667,-3.851771355
4.54272,-3.855466843
4.547573333,-3.859460354
4.552426667,-3.863871098
4.55728,-3.868401051
4.562133333,-3.872871399
4.566986667,-3.877222538
4.57184,-3.881394863
4.576693333,-3.88532877
4.581546667,-3.888845444
4.5864,-3.892362118
4.591253333,-3.895640373
4.596106667,-3.898859024
4.60096,-3.901958466
4.605813333,-3.905117512
4.610666667,-3.908276558
4.61552,-3.911554813
4.620373333,-3.914833069
4.625226667,-3.918349743
4.63008,-3.921806812
4.634933333,-3.925204277
4.639786667,-3.928422928
4.64464,-3.931581974
4.649493333,-3.934621811
4.654346667,-3.937482834
4.6592,-3.940224648
4.664053333,-3.942847252
4.668906667,-3.945410252
4.67376,-3.947913647
4.678613333,-3.950417042
4.683466667,-3.95321846
4.68832,-3.956139088
4.693173333,-3.959357738
4.698026667,-3.962576389
4.70288,-3.965675831
4.707733333,-3.968656063
4.712586667,-3.971397877
4.71744,-3.973901272
4.722293333,-3.976345062
4.727146667,-3.978669643
4.732,-3.981053829
4.736853333,-3.98337841
4.741706667,-3.985822201
4.74656,-3.988206387
4.751413333,-3.990471363
4.756266667,-3.99273634
4.76112,-3.994882107
4.765973333,-3.996968269
4.770826667,-3.999114037
4.77568,-4.001259804
4.780533333,-4.00352478
4.785386667,-4.005908966
4.79024,-4.008471966
4.795093333,-4.011273384
4.799946667,-4.014194012
4.8048,-4.017174244
4.809653333,-4.020273685
4.814506667,-4.023373127
4.81936,-4.02623415
4.824213333,-4.028856754
4.829066667,-4.031300545
4.83392,-4.033386707
4.838773333,-4.035294056
4.843626667,-4.037082195
4.84848,-4.038989544
4.853333333,-4.041194916
4.858186667,-4.04381752
4.86304,-4.046678543
4.867893333,-4.049539566
4.872746667,-4.052221775
4.8776,-4.054486752
4.882453333,-4.056215286
4.887306667,-4.057645798
4.89216,-4.058778286
4.897013333,-4.060029984
4.901866667,-4.061579704
4.90672,-4.063367844
4.911573333,-4.065573215
4.916426667,-4.067838192
4.92128,-4.070103168
4.926133333,-4.07230854
4.930986667,-4.074335098
4.93584,-4.076302052
4.940693333,-4.0782094
4.945546667,-4.079937935
4.9504,-4.08166647
4.955253333,-4.083275795
4.960106667,-4.084765911
4.96496,-4.086315632
4.969813333,-4.087805748
4.974666667,-4.089534283
4.97952,-4.091560841
4.984373333,-4.093766212
4.989226667,-4.095971584
4.99408,-4.097998142
4.998933333,-4.099369049
5.003786667,-4.1000247
5.00864,-4.100084305
5.013493333,-4.099428654
5.018346667,-4.098296165
5.0232,-4.09668684
5.028053333,-4.094362259
5.032906667,-4.091203213
5.03776,-4.086971283
5.042613333,-4.081726074
