Time,mAU
5.047466667,-4.075348377
5.05232,-4.067480564
5.057173333,-4.05818224
5.062026667,-4.046797752
5.06688,-4.032611847
5.071733333,-4.014909267
5.076586667,-3.992855549
5.08144,-3.965854645
5.086293333,-3.933131695
5.091146667,-3.894209862
5.096,-3.848493099
5.100853333,-3.795027733
5.105706667,-3.732860088
5.11056,-3.66050005
5.115413333,-3.57657671
5.120266667,-3.479480743
5.12512,-3.367722034
5.129973333,-3.240048885
5.134826667,-3.095328808
5.13968,-2.932608128
5.144533333,-2.751350403
5.149386667,-2.551019192
5.15424,-2.331674099
5.159093333,-2.093195915
5.163946667,-1.836180687
5.1688,-1.561462879
5.173653333,-1.270353794
5.178506667,-0.96476078
5.18336,-0.647068024
5.188213333,-0.320017338
5.193066667,0.012695789
5.19792,0.347435474
5.202773333,0.679850578
5.207626667,1.005530357
5.21248,1.31970644
5.217333333,1.617729664
5.222186667,1.894712448
5.22704,2.146244049
5.231893333,2.368509769
5.236746667,2.557873726
5.2416,2.711355686
5.246453333,2.826869488
5.251306667,2.902925014
5.25616,2.938687801
5.261013333,2.934217453
5.265866667,2.890169621
5.27072,2.808094025
5.275573333,2.690374851
5.280426667,2.5395751
5.28528,2.359032631
5.290133333,2.152383327
5.294986667,1.923203468
5.29984,1.675546169
5.304693333,1.413285732
5.309546667,1.140296459
5.3144,0.859856606
5.319253333,0.575482845
5.324106667,0.290095806
5.32896,0.006258488
5.333813333,-0.273227692
5.338666667,-0.546097755
5.34352,-0.810325146
5.348373333,-1.063942909
5.353226667,-1.305520535
5.35808,-1.533865929
5.362933333,-1.74844265
5.367786667,-1.948833466
5.37264,-2.13509798
5.377493333,-2.307593822
5.382346667,-2.466619015
5.3872,-2.612709999
5.392053333,-2.746284008
5.396906667,-2.868056297
5.40176,-2.978563309
5.406613333,-3.078281879
5.411466667,-3.168404102
5.41632,-3.249704838
5.421173333,-3.323197365
5.426026667,-3.389656544
5.43088,-3.449857235
5.435733333,-3.504276276
5.440586667,-3.553330898
5.44544,-3.597319126
5.450293333,-3.636837006
5.455146667,-3.672301769
5.46,-3.704309464
5.464853333,-3.733336926
5.469706667,-3.759920597
5.47456,-3.784239292
5.479413333,-3.806650639
5.484266667,-3.82745266
5.48912,-3.846645355
5.493973333,-3.864526749
5.498826667,-3.88109684
5.50368,-3.896594048
5.508533333,-3.910899162
5.513386667,-3.924250603
5.51824,-3.93640995
5.523093333,-3.947675228
5.527946667,-3.958046436
5.5328,-3.967642784
5.537653333,-3.976821899
5.542506667,-3.985762596
5.54736,-3.994643688
5.552213333,-4.003465176
5.557066667,-4.012107849
5.56192,-4.020869732
5.566773333,-4.029333591
5.571626667,-4.037499428
5.57648,-4.045546055
5.581333333,-4.052996635
5.586186667,-4.060029984
5.59104,-4.06652689
5.595893333,-4.07242775
5.600746667,-4.077732563
5.6056,-4.08244133
5.610453333,-4.086792469
5.615306667,-4.09078598
5.62016,-4.094779491
5.625013333,-4.098773003
5.629866667,-4.102885723
5.63472,-4.106879234
5.639573333,-4.110693932
5.644426667,-4.11438942
5.64928,-4.11760807
5.654133333,-4.120767117
5.658986667,-4.123568535
5.66384,-4.126310349
5.668693333,-4.128932953
5.673546667,-4.131317139
5.6784,-4.133462906
5.683253333,-4.13531065
5.688106667,-4.13697958
5.69296,-4.138529301
5.697813333,-4.140079021
5.702666667,-4.141628742
5.70752,-4.143357277
5.712373333,-4.145205021
5.717226667,-4.147052765
5.72208,-4.149138927
5.726933333,-4.15122509
5.731786667,-4.153311253
5.73664,-4.155576229
5.741493333,-4.157781601
5.746346667,-4.160046577
5.7512,-4.161953926
5.756053333,-4.163444042
5.760906667,-4.164218903
5.76576,-4.164338112
5.770613333,-4.163920879
5.775466667,-4.163086414
5.78032,-4.162073135
5.785173333,-4.16135788
5.790026667,-4.161179066
5.79488,-4.161477089
5.799733333,-4.162073135
5.804586667,-4.162847996
5.80944,-4.163622856
5.814293333,-4.164099693
5.819146667,-4.164397717
5.824,-4.164397717
5.828853333,-4.164457321
5.833706667,-4.164397717
5.83856,-4.164516926
5.843413333,-4.164755344
5.848266667,-4.164934158
5.85312,-4.164814949
5.857973333,-4.16469574
5.862826667,-4.164397717
5.86768,-4.164040089
5.872533333,-4.163622856
5.877386667,-4.163384438
5.88224,-4.163384438
5.887093333,-4.163384438
5.891946667,-4.163503647
5.8968,-4.163324833
5.901653333,-4.1629076
5.906506667,-4.162311554
5.91136,-4.161536694
5.916213333,-4.160881042
5.921066667,-4.160225391
5.92592,-4.159808159
5.930773333,-4.159510136
5.935626667,-4.159271717
5.94048,-4.159092903
5.945333333,-4.158735275
5.950186667,-4.158437252
5.95504,-4.15802002
5.959893333,-4.157602787
5.964746667,-4.157185555
5.9696,-4.156947136
5.974453333,-4.156589508
5.979306667,-4.156351089
5.98416,-4.156053066
5.989013333,-4.155814648
5.993866667,-4.155576229
5.99872,-4.155218601
6.003573333,-4.154682159
6.008426667,-4.154086113
6.01328,-4.153132439
6.018133333,-4.151940346
6.022986667,-4.150629044
6.02784,-4.149258137
6.032693333,-4.14788723
6.037546667,-4.146456718
6.0424,-4.144847393
6.047253333,-4.143297672
6.052106667,-4.141628742
6.05696,-4.139959812
6.061813333,-4.138290882
6.066666667,-4.136681557
6.07152,-4.134893417
6.076373333,-4.13274765
6.081226667,-4.13018465
6.08608,-4.127204418
6.090933333,-4.123747349
6.095786667,-4.120111465
6.10064,-4.116475582
6.105493333,-4.112958908
6.110346667,-4.109680653
6.1152,-4.106462002
6.120053333,-4.103124142
6.124906667,-4.099190235
6.12976,-4.094660282
6.134613333,-4.089415073
6.139466667,-4.083573818
6.14432,-4.077136517
6.149173333,-4.070460796
6.154026667,-4.063487053
6.15888,-4.056572914
6.163733333,-4.049599171
6.168586667,-4.042506218
6.17344,-4.035174847
6.178293333,-4.027366638
6.183146667,-4.018723965
6.188,-4.008889198
6.192853333,-3.997564316
6.197706667,-3.984630108
6.20256,-3.969848156
6.207413333,-3.953516483
6.212266667,-3.935515881
6.21712,-3.916025162
6.221973333,-3.894805908
6.226826667,-3.871798515
6.23168,-3.84670496
6.236533333,-3.8189888
6.241386667,-3.788411617
6.24624,-3.754675388
6.251093333,-3.71748209
6.255946667,-3.676652908
6.2608,-3.631651402
6.265653333,-3.582000732
6.270506667,-3.526866436
6.27536,-3.465354443
6.280213333,-3.396332264
6.285066667,-3.318846226
6.28992,-3.231823444
6.294773333,-3.134191036
6.299626667,-3.024697304
6.30448,-2.901732922
6.309333333,-2.76362896
6.314186667,-2.608120441
6.31904,-2.4330616
6.323893333,-2.23582983
6.328746667,-2.01356411
6.3336,-1.763403416
6.338453333,-1.481533051
6.343306667,-1.164138317
6.34816,-0.806391239
6.353013333,-0.402867794
6.357866667,0.052690506
6.36272,0.567317009
6.367573333,1.148939133
6.372426667,1.806378365
6.37728,2.549886703
6.382133333,3.390967846
6.386986667,4.342913628
6.39184,5.420863628
6.396693333,6.642878056
6.401546667,8.029997349
6.4064,9.607195854
6.411253333,11.40499115
6.416106667,13.46093416
6.42096,15.82187414
6.425813333,18.5457468
6.430666667,21.70324326
6.43552,25.37763119
6.440373333,29.66302633
6.445226667,34.65533257
6.45008,40.43084383
6.454933333,47.0110178
6.459786667,54.31300402
6.46464,62.09826469
6.469493333,69.93848085
6.474346667,77.22210884
6.4792,83.2157135
6.484053333,87.17942238
6.488906667,88.51313591
6.49376,86.8935585
6.498613333,82.3610425
6.503466667,75.32680035
6.50832,66.49506092
6.513173333,56.72454834
6.518026667,46.86886072
6.52288,37.63949871
6.527733333,29.52259779
6.532586667,22.75872231
6.53744,17.3754096
6.542293333,13.25088739
6.547146667,10.1826787
6.552,7.94583559
6.556853333,6.331682205
6.561706667,5.166530609
6.56656,4.317104816
6.571413333,3.686547279
6.576266667,3.207743168
6.58112,2.834677696
6.585973333,2.536892891
6.590826667,2.29370594
6.59568,2.091050148
6.600533333,1.919448376
6.605386667,1.771748066
6.61024,1.64347887
6.615093333,1.530706882
6.619946667,1.430749893
6.6248,1.341640949
6.629653333,1.261770725
6.634506667,1.189470291
6.63936,1.123964787
6.644213333,1.064062119
6.649066667,1.009047031
6.65392,0.958144665
6.658773333,0.910937786
6.663626667,0.867187977
6.66848,0.826656818
6.673333333,0.789046288
6.678186667,0.754058361
6.68304,0.721395016
6.687893333,0.690698624
6.692746667,0.661611557
6.6976,0.634014606
6.702453333,0.607907772
6.707306667,0.583410263
6.71216,0.560343266
6.717013333,0.539183617
6.721866667,0.519275665
6.72672,0.500380993
6.731573333,0.482499599
6.736426667,0.464975834
6.74128,0.447809696
6.746133333,0.431120396
6.750986667,0.415146351
6.75584,0.399827957
6.760693333,0.385403633
6.765546667,0.371932983
6.7704,0.359296799
6.775253333,0.34725666
6.780106667,0.335752964
6.78496,0.324904919
6.789813333,0.314116478
6.794666667,0.30374527
6.79952,0.293731689
6.804373333,0.284135342
6.809226667,0.275015831
6.81408,0.266492367
6.818933333,0.25844574
6.823786667,0.25087595
6.82864,0.243365765
6.833493333,0.235974789
6.838346667,0.228583813
6.8432,0.221073627
6.848053333,0.213742256
6.852906667,0.206947327
6.85776,0.200331211
6.862613333,0.194191933
6.867466667,0.188350677
6.87232,0.182569027
6.877173333,0.176906586
6.882026667,0.171124935
6.88688,0.165343285
6.891733333,0.159621239
6.896586667,0.153899193
6.90144,0.148355961
6.906293333,0.142872334
6.911146667,0.13756752
6.916,0.132620335
6.920853333,0.128030777
6.925706667,0.123858452
6.93056,0.120103359
6.935413333,0.11664629
6.940266667,0.11318922
6.94512,0.109791756
6.949973333,0.106275082
6.954826667,0.102579594
6.95968,0.098824501
6.964533333,0.095129013
6.969386667,0.091612339
6.97424,0.088274479
6.979093333,0.085175037
6.983946667,0.082135201
6.9888,0.079035759
6.993653333,0.075817108
6.998506667,0.072538853
7.00336,0.069141388
7.008213333,0.065743923
7.013066667,0.062584877
7.01792,0.059604645
7.022773333,0.056862831
7.027626667,0.054299831
7.03248,0.051856041
7.037333333,0.049650669
7.042186667,0.047504902
7.04704,0.045597553
7.051893333,0.043809414
7.056746667,0.042021275
7.0616,0.04029274
7.066453333,0.038564205
7.071306667,0.036656857
7.07616,0.034570694
7.081013333,0.032246113
7.085866667,0.029921532
7.09072,0.027477741
7.095573333,0.025093555
7.100426667,0.022768974
7.10528,0.020563602
7.110133333,0.018656254
7.114986667,0.016927719
7.11984,0.015497208
7.124693333,0.014185905
7.129546667,0.012993813
7.1344,0.012040138
7.139253333,0.011086464
7.144106667,0.010251999
7.14896,0.009536743
7.153813333,0.008821487
7.158666667,0.008225441
7.16352,0.007331371
7.168373333,0.006258488
7.173226667,0.004708767
7.17808,0.002503395
7.182933333,-5.96E-05
7.187786667,-0.002920628
7.19264,-0.005960464
7.197493333,-0.008702278
7.202346667,-0.011205673
7.2072,-0.013053417
7.212053333,-0.014424324
7.216906667,-0.015258789
7.22176,-0.015735626
7.226613333,-0.015795231
7.231466667,-0.015676022
7.23632,-0.015437603
7.241173333,-0.015199184
7.246026667,-0.01502037
7.25088,-0.014960766
7.255733333,-0.01513958
7.260586667,-0.015616417
7.26544,-0.016331673
7.270293333,-0.017344952
7.275146667,-0.018537045
7.28,-0.019729137
7.284853333,-0.020861626
7.289706667,-0.0218153
7.29456,-0.022649765
7.299413333,-0.023424625
7.304266667,-0.024139881
7.30912,-0.024974346
7.313973333,-0.02592802
7.318826667,-0.027060509
7.32368,-0.028192997
7.328533333,-0.029206276
7.333386667,-0.03015995
7.33824,-0.03105402
7.343093333,-0.03194809
7.347946667,-0.032961369
7.3528,-0.034153461
7.357653333,-0.035405159
7.362506667,-0.036597252
7.36736,-0.037610531
7.372213333,-0.038266182
7.377066667,-0.03862381
7.38192,-0.038921833
7.386773333,-0.039160252
7.391626667,-0.039577484
7.39648,-0.040233135
7.401333333,-0.041007996
7.406186667,-0.041902065
7.41104,-0.042796135
7.415893333,-0.043570995
7.420746667,-0.044107437
7.4256,-0.044882298
7.430453333,-0.045657158
7.435306667,-0.046610832
7.44016,-0.047683716
7.445013333,-0.048875809
7.449866667,-0.049948692
7.45472,-0.050723553
7.459573333,-0.051319599
7.464426667,-0.051617622
7.46928,-0.051856041
7.474133333,-0.05209446
7.478986667,-0.052452087
7.48384,-0.053048134
7.488693333,-0.053703785
7.493546667,-0.054359436
7.4984,-0.054776669
7.503253333,-0.055134296
7.508106667,-0.05531311
7.51296,-0.055611134
7.517813333,-0.055968761
7.522666667,-0.056505203
7.52752,-0.05710125
7.532373333,-0.057816505
7.537226667,-0.058352947
7.54208,-0.05877018
7.546933333,-0.058889389
7.551786667,-0.058829784
7.55664,-0.058710575
7.561493333,-0.058293343
7.566346667,-0.057935715
7.5712,-0.057399273
7.576053333,-0.056922436
7.580906667,-0.056445599
7.58576,-0.056087971
7.590613333,-0.055849552
7.595466667,-0.055670738
7.60032,-0.055789948
7.605173333,-0.056028366
7.610026667,-0.056445599
7.61488,-0.05698204
7.619733333,-0.057578087
7.624586667,-0.058114529
7.62944,-0.058531761
7.634293333,-0.05877018
7.639146667,-0.059068203
7.644,-0.059723854
7.648853333,-0.060617924
7.653706667,-0.061869621
7.65856,-0.063240528
7.663413333,-0.064730644
7.668266667,-0.065982342
7.67312,-0.066936016
7.677973333,-0.067651272
7.682826667,-0.06788969
7.68768,-0.06788969
7.692533333,-0.067770481
7.697386667,-0.067532063
7.70224,-0.06711483
7.707093333,-0.066578388
7.711946667,-0.065803528
7.7168,-0.064849854
7.721653333,-0.063836575
7.726506667,-0.0628829
7.73136,-0.062048435
7.736213333,-0.061571598
7.741066667,-0.061333179
7.74592,-0.061273575
7.750773333,-0.061273575
7.755626667,-0.061273575
7.76048,-0.061094761
7.765333333,-0.061035156
7.770186667,-0.060796738
7.77504,-0.060737133
7.779893333,-0.060796738
7.784746667,-0.06121397
7.7896,-0.061988831
7.794453333,-0.062823296
7.799306667,-0.063657761
7.80416,-0.064492226
7.809013333,-0.065147877
7.813866667,-0.065505505
7.81872,-0.065743923
7.823573333,-0.065863132
7.828426667,-0.066041946
7.83328,-0.066161156
7.838133333,-0.066399574
7.842986667,-0.066876411
7.84784,-0.067353249
7.852693333,-0.06788969
7.857546667,-0.068187714
7.8624,-0.068366528
7.867253333,-0.068247318
7.872106667,-0.067949295
7.87696,-0.067532063
7.881813333,-0.067293644
7.886666667,-0.067174435
7.89152,-0.067234039
7.896373333,-0.067532063
7.901226667,-0.067651272
7.90608,-0.067770481
7.910933333,-0.067830086
7.915786667,-0.067949295
7.92064,-0.068247318
7.925493333,-0.06878376
7.930346667,-0.06967783
7.9352,-0.070571899
7.940053333,-0.071465969
7.944906667,-0.072062016
7.94976,-0.072300434
7.954613333,-0.072002411
7.959466667,-0.07134676
7.96432,-0.07045269
7.969173333,-0.06967783
7.974026667,-0.069022179
7.97888,-0.06878376
7.983733333,-0.068902969
7.988586667,-0.069200993
7.99344,-0.06955862
7.998293333,-0.069975853
8.003146667,-0.070154667
8.008,-0.070154667
8.012853333,-0.069916248
8.017706667,-0.06967783
8.02256,-0.069439411
8.027413333,-0.069200993
8.032266667,-0.069141388
8.03712,-0.069022179
8.041973333,-0.069081783
8.046826667,-0.069141388
8.05168,-0.069439411
8.056533333,-0.069916248
8.061386667,-0.070512295
8.06624,-0.071287155
8.071093333,-0.071942806
8.075946667,-0.072419643
8.0808,-0.072777271
8.085653333,-0.072896481
8.090506667,-0.072896481
8.09536,-0.072538853
8.100213333,-0.072181225
8.105066667,-0.071644783
8.10992,-0.070929527
8.114773333,-0.070154667
8.119626667,-0.069439411
8.12448,-0.068843365
8.129333333,-0.068604946
8.134186667,-0.068485737
8.13904,-0.068664551
8.143893333,-0.069022179
8.148746667,-0.069260597
8.1536,-0.069439411
8.158453333,-0.069439411
8.163306667,-0.069320202
8.16816,-0.069200993
8.173013333,-0.069022179
8.177866667,-0.069081783
8.18272,-0.069260597
8.187573333,-0.069737434
8.192426667,-0.070214272
8.19728,-0.070750713
8.202133333,-0.071167946
8.206986667,-0.071287155
8.21184,-0.071287155
8.216693333,-0.071167946
8.221546667,-0.071048737
8.2264,-0.070989132
8.231253333,-0.070869923
8.236106667,-0.070869923
8.24096,-0.070869923
8.245813333,-0.070929527
8.250666667,-0.070869923
8.25552,-0.070869923
8.260373333,-0.070869923
8.265226667,-0.071048737
8.27008,-0.071227551
8.274933333,-0.071465969
8.279786667,-0.071823597
8.28464,-0.072360039
8.289493333,-0.072777271
8.294346667,-0.073194504
8.2992,-0.073552132
8.304053333,-0.073611736
8.308906667,-0.073254108
8.31376,-0.072658062
8.318613333,-0.071763992
8.323466667,-0.070989132
8.32832,-0.070214272
8.333173333,-0.069618225
8.338026667,-0.06955862
8.34288,-0.069618225
8.347733333,-0.070035458
8.352586667,-0.07045269
8.35744,-0.070989132
8.362293333,-0.071227551
8.367146667,-0.071525574
8.372,-0.071823597
8.376853333,-0.072002411
8.381706667,-0.072360039
8.38656,-0.072598457
8.391413333,-0.072836876
8.396266667,-0.072717667
8.40112,-0.072479248
8.405973333,-0.072002411
8.410826667,-0.071287155
8.41568,-0.070631504
8.420533333,-0.070154667
8.425386667,-0.069975853
8.43024,-0.070154667
8.435093333,-0.070691109
8.439946667,-0.07134676
8.4448,-0.072181225
8.449653333,-0.07301569
8.454506667,-0.073611736
8.45936,-0.073969364
8.464213333,-0.07379055
8.469066667,-0.073432922
8.47392,-0.072896481
8.478773333,-0.072240829
8.483626667,-0.072002411
8.48848,-0.072002411
8.493333333,-0.072300434
8.498186667,-0.072896481
8.50304,-0.073552132
8.507893333,-0.074088573
8.512746667,-0.074326992
8.5176,-0.074446201
8.522453333,-0.074267387
8.527306667,-0.074148178
8.53216,-0.073969364
8.537013333,-0.073730946
8.541866667,-0.073313713
8.54672,-0.072717667
8.551573333,-0.071883202
8.556426667,-0.070691109
8.56128,-0.069618225
8.566133333,-0.068843365
8.570986667,-0.068485737
8.57584,-0.068426132
8.580693333,-0.068902969
8.585546667,-0.069379807
8.5904,-0.069916248
8.595253333,-0.070214272
8.600106667,-0.070273876
8.60496,-0.070095062
8.609813333,-0.069975853
8.614666667,-0.069797039
8.61952,-0.069797039
8.624373333,-0.069797039
8.629226667,-0.069856644
8.63408,-0.069737434
8.638933333,-0.069439411
8.643786667,-0.06878376
8.64864,-0.068128109
8.653493333,-0.067353249
8.658346667,-0.066876411
8.6632,-0.066757202
8.668053333,-0.067055225
8.672906667,-0.067770481
8.67776,-0.068843365
8.682613333,-0.070035458
8.687466667,-0.071227551
8.69232,-0.072240829
8.697173333,-0.073134899
8.702026667,-0.073611736
8.70688,-0.073850155
8.711733333,-0.073850155
8.716586667,-0.073552132
8.72144,-0.07301569
8.726293333,-0.072300434
8.731146667,-0.071525574
8.736,-0.070750713
8.740853333,-0.07045269
8.745706667,-0.07045269
8.75056,-0.070869923
8.755413333,-0.07134676
8.760266667,-0.071823597
8.76512,-0.071942806
8.769973333,-0.071883202
8.774826667,-0.071704388
8.77968,-0.071525574
8.784533333,-0.071406364
8.789386667,-0.071465969
8.79424,-0.071704388
8.799093333,-0.071883202
8.803946667,-0.071704388
8.8088,-0.07134676
8.813653333,-0.070691109
8.818506667,-0.069856644
8.82336,-0.069081783
8.828213333,-0.068485737
8.833066667,-0.068247318
8.83792,-0.068128109
8.842773333,-0.068247318
8.847626667,-0.068664551
8.85248,-0.069260597
8.857333333,-0.069916248
8.862186667,-0.070750713
8.86704,-0.071585178
8.871893333,-0.072181225
8.876746667,-0.072419643
8.8816,-0.072419643
8.886453333,-0.072240829
8.891306667,-0.071883202
8.89616,-0.071763992
8.901013333,-0.071942806
8.905866667,-0.072360039
8.91072,-0.072777271
8.915573333,-0.073313713
8.920426667,-0.073611736
8.92528,-0.07379055
8.930133333,-0.073730946
8.934986667,-0.073254108
8.93984,-0.072717667
8.944693333,-0.072002411
8.949546667,-0.071108341
8.9544,-0.070154667
8.959253333,-0.069022179
8.964106667,-0.067949295
8.96896,-0.066936016
8.973813333,-0.066161156
8.978666667,-0.065743923
8.98352,-0.065863132
8.988373333,-0.066578388
8.993226667,-0.067710876
8.99808,-0.069141388
9.002933333,-0.070512295
9.007786667,-0.071644783
9.01264,-0.072300434
9.017493333,-0.072598457
9.022346667,-0.072538853
9.0272,-0.072419643
9.032053333,-0.072360039
9.036906667,-0.072419643
9.04176,-0.072479248
9.046613333,-0.072717667
9.051466667,-0.072777271
9.05632,-0.072956085
9.061173333,-0.072896481
9.066026667,-0.072717667
9.07088,-0.072419643
9.075733333,-0.072002411
9.080586667,-0.071406364
9.08544,-0.070869923
9.090293333,-0.070214272
9.095146667,-0.06967783
9.1,-0.069320202
9.104853333,-0.068962574
9.109706667,-0.068545341
9.11456,-0.068187714
9.119413333,-0.067591667
9.124266667,-0.067055225
9.12912,-0.066637993
9.133973333,-0.06633997
9.138826667,-0.066399574
9.14368,-0.066637993
9.148533333,-0.067174435
9.153386667,-0.067710876
9.15824,-0.068187714
9.163093333,-0.068485737
9.167946667,-0.068724155
9.1728,-0.069022179
9.177653333,-0.069439411
9.182506667,-0.069975853
9.18736,-0.070512295
9.192213333,-0.070929527
9.197066667,-0.071227551
9.20192,-0.071167946
9.206773333,-0.070929527
9.211626667,-0.070512295
9.21648,-0.070214272
9.221333333,-0.069975853
9.226186667,-0.069916248
9.23104,-0.069797039
9.235893333,-0.069797039
9.240746667,-0.06955862
9.2456,-0.069141388
9.250453333,-0.068485737
9.255306667,-0.0680089
9.26016,-0.067710876
9.265013333,-0.067710876
9.269866667,-0.068068504
9.27472,-0.068545341
9.279573333,-0.069081783
9.284426667,-0.069499016
9.28928,-0.06967783
9.294133333,-0.06967783
9.298986667,-0.069618225
9.30384,-0.06967783
9.308693333,-0.06955862
9.313546667,-0.06967783
9.3184,-0.069618225
9.323253333,-0.06967783
9.328106667,-0.069797039
9.33296,-0.070095062
9.337813333,-0.070512295
9.342666667,-0.071227551
9.34752,-0.071942806
9.352373333,-0.072598457
9.357226667,-0.072896481
9.36208,-0.072836876
9.366933333,-0.072240829
9.371786667,-0.07134676
9.37664,-0.070273876
9.381493333,-0.069141388
9.386346667,-0.0680089
9.3912,-0.06711483
9.396053333,-0.066578388
9.400906667,-0.066518784
9.40576,-0.066816807
9.410613333,-0.067472458
9.415466667,-0.068187714
9.42032,-0.068902969
9.425173333,-0.069320202
9.430026667,-0.069439411
9.43488,-0.069141388
9.439733333,-0.068664551
9.444586667,-0.068068504
9.44944,-0.067532063
9.454293333,-0.067293644
9.459146667,-0.067174435
9.464,-0.067412853
9.468853333,-0.067651272
9.473706667,-0.067949295
9.47856,-0.068187714
9.483413333,-0.068366528
9.488266667,-0.068426132
9.49312,-0.068366528
9.497973333,-0.068306923
9.502826667,-0.068545341
9.50768,-0.069022179
9.512533333,-0.069737434
9.517386667,-0.070571899
9.52224,-0.071287155
9.527093333,-0.071763992
9.531946667,-0.071763992
9.5368,-0.071167946
9.541653333,-0.070393085
9.546506667,-0.069439411
9.55136,-0.068545341
9.556213333,-0.067830086
9.561066667,-0.067412853
9.56592,-0.067234039
9.570773333,-0.06711483
9.575626667,-0.06711483
9.58048,-0.067174435
9.585333333,-0.067293644
9.590186667,-0.067412853
9.59504,-0.067651272
9.599893333,-0.067949295
9.604746667,-0.068306923
9.6096,-0.068724155
9.614453333,-0.069081783
9.619306667,-0.069200993
9.62416,-0.069200993
9.629013333,-0.068962574
9.633866667,-0.068604946
9.63872,-0.068187714
9.643573333,-0.068068504
9.648426667,-0.068247318
9.65328,-0.068724155
9.658133333,-0.069618225
9.662986667,-0.07045269
9.66784,-0.071227551
9.672693333,-0.071763992
9.677546667,-0.071942806
9.6824,-0.071883202
9.687253333,-0.071763992
9.692106667,-0.071704388
9.69696,-0.071704388
9.701813333,-0.072062016
9.706666667,-0.072479248
9.71152,-0.072658062
9.716373333,-0.072717667
9.721226667,-0.072360039
9.72608,-0.071823597
9.730933333,-0.071287155
9.735786667,-0.070750713
9.74064,-0.070750713
9.745493333,-0.071108341
9.750346667,-0.071644783
9.7552,-0.072360039
9.760053333,-0.072658062
9.764906667,-0.072717667
9.76976,-0.072300434
9.774613333,-0.071525574
9.779466667,-0.070750713
9.78432,-0.070035458
9.789173333,-0.069618225
9.794026667,-0.06955862
9.79888,-0.069797039
9.803733333,-0.070214272
9.808586667,-0.070810318
9.81344,-0.07134676
9.818293333,-0.071763992
9.823146667,-0.071823597
9.828,-0.071704388
9.832853333,-0.07134676
9.837706667,-0.070810318
9.84256,-0.070154667
9.847413333,-0.069499016
9.852266667,-0.068724155
9.85712,-0.0680089
9.861973333,-0.067472458
9.866826667,-0.06711483
9.87168,-0.067174435
9.876533333,-0.067651272
9.881386667,-0.068485737
9.88624,-0.069379807
9.891093333,-0.070273876
9.895946667,-0.070929527
9.9008,-0.071227551
9.905653333,-0.07134676
9.910506667,-0.070929527
9.91536,-0.070512295
9.920213333,-0.069797039
9.925066667,-0.068962574
9.92992,-0.0680089
9.934773333,-0.067055225
9.939626667,-0.066518784
9.94448,-0.06633997
9.949333333,-0.066757202
9.954186667,-0.067710876
9.95904,-0.068902969
9.963893333,-0.069975853
9.968746667,-0.070989132
9.9736,-0.071525574
9.978453333,-0.071823597
9.983306667,-0.071883202
9.98816,-0.071883202
9.993013333,-0.072002411
9.997866667,-0.072002411
10.00272,-0.071942806
10.00757333,-0.072002411
10.01242667,-0.071823597
10.01728,-0.071763992
10.02213333,-0.071704388
10.02698667,-0.071585178
10.03184,-0.071525574
10.03669333,-0.071465969
10.04154667,-0.071287155
10.0464,-0.071108341
10.05125333,-0.070810318
10.05610667,-0.070393085
10.06096,-0.070035458
10.06581333,-0.069499016
10.07066667,-0.068962574
10.07552,-0.068366528
10.08037333,-0.067830086
10.08522667,-0.067532063
10.09008,-0.067234039
10.09493333,-0.067055225
