Time,mAU
10.09978667,-0.06711483
10.10464,-0.067234039
10.10949333,-0.067353249
10.11434667,-0.067472458
10.1192,-0.067591667
10.12405333,-0.067532063
10.12890667,-0.067412853
10.13376,-0.06711483
10.13861333,-0.066757202
10.14346667,-0.06633997
10.14832,-0.066161156
10.15317333,-0.066101551
10.15802667,-0.06633997
10.16288,-0.066876411
10.16773333,-0.067532063
10.17258667,-0.068366528
10.17744,-0.069200993
10.18229333,-0.069856644
10.18714667,-0.070333481
10.192,-0.070512295
10.19685333,-0.070393085
10.20170667,-0.070154667
10.20656,-0.069856644
10.21141333,-0.069618225
10.21626667,-0.069439411
10.22112,-0.069499016
10.22597333,-0.06955862
10.23082667,-0.069856644
10.23568,-0.070214272
10.24053333,-0.070512295
10.24538667,-0.070869923
10.25024,-0.070869923
10.25509333,-0.070869923
10.25994667,-0.070810318
10.2648,-0.070512295
10.26965333,-0.070154667
10.27450667,-0.069797039
10.27936,-0.069379807
10.28421333,-0.068902969
10.28906667,-0.068485737
10.29392,-0.068068504
10.29877333,-0.067770481
10.30362667,-0.067710876
10.30848,-0.068068504
10.31333333,-0.068604946
10.31818667,-0.06955862
10.32304,-0.070691109
10.32789333,-0.071704388
10.33274667,-0.072658062
10.3376,-0.073313713
10.34245333,-0.073552132
10.34730667,-0.073552132
10.35216,-0.073313713
10.35701333,-0.073075294
10.36186667,-0.072836876
10.36672,-0.072896481
10.37157333,-0.072896481
10.37642667,-0.072836876
10.38128,-0.072598457
10.38613333,-0.071823597
10.39098667,-0.070810318
10.39584,-0.06955862
10.40069333,-0.068426132
10.40554667,-0.067710876
10.4104,-0.067591667
10.41525333,-0.068306923
10.42010667,-0.06955862
10.42496,-0.071048737
10.42981333,-0.072360039
10.43466667,-0.073134899
10.43952,-0.073313713
10.44437333,-0.072896481
10.44922667,-0.07212162
10.45408,-0.071167946
10.45893333,-0.070333481
10.46378667,-0.06955862
10.46864,-0.068902969
10.47349333,-0.068545341
10.47834667,-0.068247318
10.4832,-0.068306923
10.48805333,-0.06878376
10.49290667,-0.069260597
10.49776,-0.070095062
10.50261333,-0.070869923
10.50746667,-0.071525574
10.51232,-0.072062016
10.51717333,-0.072479248
10.52202667,-0.07301569
10.52688,-0.073552132
10.53173333,-0.074028969
10.53658667,-0.074326992
10.54144,-0.074148178
10.54629333,-0.073611736
10.55114667,-0.072479248
10.556,-0.071287155
10.56085333,-0.070214272
10.56570667,-0.06967783
10.57056,-0.069737434
10.57541333,-0.070214272
10.58026667,-0.070869923
10.58512,-0.071525574
10.58997333,-0.072002411
10.59482667,-0.07212162
10.59968,-0.07212162
10.60453333,-0.071883202
10.60938667,-0.071644783
10.61424,-0.071585178
10.61909333,-0.071704388
10.62394667,-0.072002411
10.6288,-0.072479248
10.63365333,-0.072896481
10.63850667,-0.073254108
10.64336,-0.073552132
10.64821333,-0.073611736
10.65306667,-0.073552132
10.65792,-0.073373318
10.66277333,-0.073194504
10.66762667,-0.073134899
10.67248,-0.073254108
10.67733333,-0.073492527
10.68218667,-0.07379055
10.68704,-0.074088573
10.69189333,-0.074386597
10.69674667,-0.074505806
10.7016,-0.074565411
10.70645333,-0.074505806
10.71130667,-0.074565411
10.71616,-0.074505806
10.72101333,-0.074446201
10.72586667,-0.074326992
10.73072,-0.074028969
10.73557333,-0.073492527
10.74042667,-0.072777271
10.74528,-0.072002411
10.75013333,-0.071108341
10.75498667,-0.070512295
10.75984,-0.070333481
10.76469333,-0.070691109
10.76954667,-0.071525574
10.7744,-0.072658062
10.77925333,-0.073969364
10.78410667,-0.074923038
10.78896,-0.075519085
10.79381333,-0.07557869
10.79866667,-0.075101852
10.80352,-0.074505806
10.80837333,-0.073671341
10.81322667,-0.072896481
10.81808,-0.072240829
10.82293333,-0.071823597
10.82778667,-0.071585178
10.83264,-0.071644783
10.83749333,-0.071704388
10.84234667,-0.071883202
10.8472,-0.072062016
10.85205333,-0.072181225
10.85690667,-0.072181225
10.86176,-0.07212162
10.86661333,-0.071942806
10.87146667,-0.071942806
10.87632,-0.071823597
10.88117333,-0.072062016
10.88602667,-0.072300434
10.89088,-0.072836876
10.89573333,-0.073492527
10.90058667,-0.074326992
10.90544,-0.074863434
10.91029333,-0.075161457
10.91514667,-0.074923038
10.92,-0.074326992
10.92485333,-0.073432922
10.92970667,-0.072538853
10.93456,-0.071763992
10.93941333,-0.071227551
10.94426667,-0.070929527
10.94912,-0.070750713
10.95397333,-0.070750713
10.95882667,-0.070869923
10.96368,-0.071227551
10.96853333,-0.071465969
10.97338667,-0.071883202
10.97824,-0.072240829
10.98309333,-0.072479248
10.98794667,-0.072479248
10.9928,-0.072181225
10.99765333,-0.071763992
11.00250667,-0.071287155
11.00736,-0.070869923
11.01221333,-0.070571899
11.01706667,-0.070512295
11.02192,-0.070512295
11.02677333,-0.070691109
11.03162667,-0.070869923
11.03648,-0.070989132
11.04133333,-0.070869923
11.04618667,-0.07045269
11.05104,-0.069737434
11.05589333,-0.068902969
11.06074667,-0.067830086
11.0656,-0.066936016
11.07045333,-0.06633997
11.07530667,-0.06622076
11.08016,-0.066399574
11.08501333,-0.066757202
11.08986667,-0.067234039
11.09472,-0.067472458
11.09957333,-0.067591667
11.10442667,-0.067532063
11.10928,-0.067532063
11.11413333,-0.067710876
11.11898667,-0.068128109
11.12384,-0.068724155
11.12869333,-0.069499016
11.13354667,-0.070273876
11.1384,-0.070989132
11.14325333,-0.071525574
11.14810667,-0.071942806
11.15296,-0.07212162
11.15781333,-0.071942806
11.16266667,-0.071465969
11.16752,-0.070810318
11.17237333,-0.069975853
11.17722667,-0.068962574
11.18208,-0.068068504
11.18693333,-0.067353249
11.19178667,-0.066816807
11.19664,-0.066578388
11.20149333,-0.066518784
11.20634667,-0.066757202
11.2112,-0.06711483
11.21605333,-0.067591667
11.22090667,-0.068306923
11.22576,-0.069200993
11.23061333,-0.070035458
11.23546667,-0.070869923
11.24032,-0.071585178
11.24517333,-0.072002411
11.25002667,-0.07212162
11.25488,-0.07212162
11.25973333,-0.071823597
11.26458667,-0.071465969
11.26944,-0.070929527
11.27429333,-0.070333481
11.27914667,-0.069797039
11.284,-0.069200993
11.28885333,-0.068545341
11.29370667,-0.0680089
11.29856,-0.067591667
11.30341333,-0.067353249
11.30826667,-0.06711483
11.31312,-0.066936016
11.31797333,-0.066816807
11.32282667,-0.066816807
11.32768,-0.066816807
11.33253333,-0.066995621
11.33738667,-0.067234039
11.34224,-0.067651272
11.34709333,-0.068068504
11.35194667,-0.068485737
11.3568,-0.068724155
11.36165333,-0.068843365
11.36650667,-0.068724155
11.37136,-0.068485737
11.37621333,-0.068187714
11.38106667,-0.067830086
11.38592,-0.067412853
11.39077333,-0.066936016
11.39562667,-0.066637993
11.40048,-0.06622076
11.40533333,-0.065863132
11.41018667,-0.065624714
11.41504,-0.065386295
11.41989333,-0.065088272
11.42474667,-0.064790249
11.4296,-0.064373016
11.43445333,-0.064074993
11.43930667,-0.063896179
11.44416,-0.063836575
11.44901333,-0.063836575
11.45386667,-0.063955784
11.45872,-0.063896179
11.46357333,-0.063657761
11.46842667,-0.063121319
11.47328,-0.062286854
11.47813333,-0.061631203
11.48298667,-0.061094761
11.48784,-0.061094761
11.49269333,-0.061571598
11.49754667,-0.062406063
11.5024,-0.063359737
11.50725333,-0.064194202
11.51210667,-0.064730644
11.51696,-0.064849854
11.52181333,-0.06455183
11.52666667,-0.064074993
11.53152,-0.063598156
11.53637333,-0.063359737
11.54122667,-0.063240528
11.54608,-0.063419342
11.55093333,-0.063717365
11.55578667,-0.063955784
11.56064,-0.064015388
11.56549333,-0.063955784
11.57034667,-0.063717365
11.5752,-0.063240528
11.58005333,-0.062584877
11.58490667,-0.061988831
11.58976,-0.061452389
11.59461333,-0.061035156
11.59946667,-0.060856342
11.60432,-0.060796738
11.60917333,-0.061035156
11.61402667,-0.061333179
11.61888,-0.061750412
11.62373333,-0.062227249
11.62858667,-0.062465668
11.63344,-0.062584877
11.63829333,-0.062406063
11.64314667,-0.061869621
11.648,-0.06121397
11.65285333,-0.060617924
11.65770667,-0.060260296
11.66256,-0.060200691
11.66741333,-0.060796738
11.67226667,-0.061571598
11.67712,-0.062584877
11.68197333,-0.063359737
11.68682667,-0.063836575
11.69168,-0.064074993
11.69653333,-0.063836575
11.70138667,-0.063478947
11.70624,-0.063180923
11.71109333,-0.0628829
11.71594667,-0.062704086
11.7208,-0.062704086
11.72565333,-0.062704086
11.73050667,-0.062346458
11.73536,-0.061929226
11.74021333,-0.061273575
11.74506667,-0.060558319
11.74992,-0.059723854
11.75477333,-0.059127808
11.75962667,-0.05865097
11.76448,-0.058412552
11.76933333,-0.058352947
11.77418667,-0.058591366
11.77904,-0.058889389
11.78389333,-0.059425831
11.78874667,-0.059723854
11.7936,-0.059962273
11.79845333,-0.059843063
11.80330667,-0.059604645
11.80816,-0.058948994
11.81301333,-0.058174133
11.81786667,-0.057518482
11.82272,-0.056803226
11.82757333,-0.056445599
11.83242667,-0.056326389
11.83728,-0.056445599
11.84213333,-0.056684017
11.84698667,-0.05698204
11.85184,-0.057220459
11.85669333,-0.057399273
11.86154667,-0.057220459
11.8664,-0.056862831
11.87125333,-0.056326389
11.87610667,-0.055849552
11.88096,-0.055611134
11.88581333,-0.055730343
11.89066667,-0.05620718
11.89552,-0.057041645
11.90037333,-0.058114529
11.90522667,-0.059127808
11.91008,-0.060021877
11.91493333,-0.060677528
11.91978667,-0.060975552
11.92464,-0.061154366
11.92949333,-0.061094761
11.93434667,-0.060975552
11.9392,-0.060796738
11.94405333,-0.060677528
11.94890667,-0.06043911
11.95376,-0.060141087
11.95861333,-0.059664249
11.96346667,-0.059008598
11.96832,-0.058114529
11.97317333,-0.057160854
11.97802667,-0.056326389
11.98288,-0.055551529
11.98773333,-0.055253506
11.99258667,-0.055134296
11.99744,-0.055491924
12.00229333,-0.056028366
12.00714667,-0.056684017
12.012,-0.057280064
12.01685333,-0.05787611
12.02170667,-0.058412552
12.02656,-0.058829784
12.03141333,-0.059008598
12.03626667,-0.059068203
12.04112,-0.059068203
12.04597333,-0.058948994
12.05082667,-0.058889389
12.05568,-0.05877018
12.06053333,-0.058710575
12.06538667,-0.05877018
12.07024,-0.058889389
12.07509333,-0.059008598
12.07994667,-0.059306622
12.0848,-0.059783459
12.08965333,-0.060498714
12.09450667,-0.061273575
12.09936,-0.061988831
12.10421333,-0.062406063
12.10906667,-0.062286854
12.11392,-0.061750412
12.11877333,-0.060915947
12.12362667,-0.060081482
12.12848,-0.05954504
12.13333333,-0.059485435
12.13818667,-0.059664249
12.14304,-0.059962273
12.14789333,-0.060260296
12.15274667,-0.060319901
12.1576,-0.060319901
12.16245333,-0.060319901
12.16730667,-0.060260296
12.17216,-0.060319901
12.17701333,-0.060379505
12.18186667,-0.060558319
12.18672,-0.060498714
12.19157333,-0.060200691
12.19642667,-0.059723854
12.20128,-0.059068203
12.20613333,-0.058352947
12.21098667,-0.057637691
12.21584,-0.057220459
12.22069333,-0.05710125
12.22554667,-0.057280064
12.2304,-0.057697296
12.23525333,-0.057995319
12.24010667,-0.058174133
12.24496,-0.058054924
12.24981333,-0.057578087
12.25466667,-0.057041645
12.25952,-0.056624413
12.26437333,-0.056684017
12.26922667,-0.057041645
12.27408,-0.057935715
12.27893333,-0.058948994
12.28378667,-0.059962273
12.28864,-0.060737133
12.29349333,-0.061094761
12.29834667,-0.06121397
12.3032,-0.061094761
12.30805333,-0.060856342
12.31290667,-0.060737133
12.31776,-0.060796738
12.32261333,-0.061094761
12.32746667,-0.061333179
12.33232,-0.061392784
12.33717333,-0.061273575
12.34202667,-0.060796738
12.34688,-0.060021877
12.35173333,-0.059127808
12.35658667,-0.058233738
12.36144,-0.057637691
12.36629333,-0.057220459
12.37114667,-0.057160854
12.376,-0.057458878
12.38085333,-0.057935715
12.38570667,-0.058591366
12.39056,-0.059306622
12.39541333,-0.060021877
12.40026667,-0.060617924
12.40512,-0.060975552
12.40997333,-0.061273575
12.41482667,-0.061392784
12.41968,-0.061452389
12.42453333,-0.061452389
12.42938667,-0.061452389
12.43424,-0.061392784
12.43909333,-0.061452389
12.44394667,-0.061631203
12.4488,-0.061810017
12.45365333,-0.061929226
12.45850667,-0.061869621
12.46336,-0.061631203
12.46821333,-0.06121397
12.47306667,-0.060915947
12.47792,-0.060796738
12.48277333,-0.060915947
12.48762667,-0.061392784
12.49248,-0.06210804
12.49733333,-0.062704086
12.50218667,-0.063180923
12.50704,-0.063359737
12.51189333,-0.063121319
12.51674667,-0.062644482
12.5216,-0.061929226
12.52645333,-0.061392784
12.53130667,-0.060856342
12.53616,-0.060617924
12.54101333,-0.060617924
12.54586667,-0.060856342
12.55072,-0.06121397
12.55557333,-0.061869621
12.56042667,-0.062465668
12.56528,-0.063240528
12.57013333,-0.063836575
12.57498667,-0.064194202
12.57984,-0.06455183
12.58469333,-0.06467104
12.58954667,-0.06467104
12.5944,-0.064790249
12.59925333,-0.064969063
12.60410667,-0.065326691
12.60896,-0.065684319
12.61381333,-0.066041946
12.61866667,-0.066399574
12.62352,-0.066578388
12.62837333,-0.066518784
12.63322667,-0.066578388
12.63808,-0.066697598
12.64293333,-0.06711483
12.64778667,-0.06788969
12.65264,-0.068843365
12.65749333,-0.06967783
12.66234667,-0.070095062
12.6672,-0.070154667
12.67205333,-0.069618225
12.67690667,-0.068664551
12.68176,-0.067710876
12.68661333,-0.066757202
12.69146667,-0.065982342
12.69632,-0.0654459
12.70117333,-0.064969063
12.70602667,-0.06467104
12.71088,-0.064611435
12.71573333,-0.06455183
12.72058667,-0.064790249
12.72544,-0.065386295
12.73029333,-0.066399574
12.73514667,-0.067532063
12.74,-0.068664551
12.74485333,-0.06955862
12.74970667,-0.070095062
12.75456,-0.070095062
12.75941333,-0.069856644
12.76426667,-0.069499016
12.76912,-0.069260597
12.77397333,-0.069141388
12.77882667,-0.069141388
12.78368,-0.069200993
12.78853333,-0.069141388
12.79338667,-0.069081783
12.79824,-0.068902969
12.80309333,-0.068724155
12.80794667,-0.068664551
12.8128,-0.068545341
12.81765333,-0.068604946
12.82250667,-0.068604946
12.82736,-0.068485737
12.83221333,-0.068187714
12.83706667,-0.067710876
12.84192,-0.067234039
12.84677333,-0.066697598
12.85162667,-0.06633997
12.85648,-0.066161156
12.86133333,-0.066280365
12.86618667,-0.066518784
12.87104,-0.066816807
12.87589333,-0.066876411
12.88074667,-0.066936016
12.8856,-0.066637993
12.89045333,-0.066399574
12.89530667,-0.066280365
12.90016,-0.066161156
12.90501333,-0.06633997
12.90986667,-0.066637993
12.91472,-0.067174435
12.91957333,-0.067770481
12.92442667,-0.068247318
12.92928,-0.06878376
12.93413333,-0.069260597
12.93898667,-0.06967783
12.94384,-0.070095062
12.94869333,-0.070333481
12.95354667,-0.070512295
12.9584,-0.070512295
12.96325333,-0.07045269
12.96810667,-0.070393085
12.97296,-0.070214272
12.97781333,-0.070154667
12.98266667,-0.070095062
12.98752,-0.070095062
12.99237333,-0.070035458
12.99722667,-0.070035458
13.00208,-0.070214272
13.00693333,-0.07045269
13.01178667,-0.070810318
13.01664,-0.071465969
13.02149333,-0.072240829
13.02634667,-0.072956085
13.0312,-0.073730946
13.03605333,-0.074267387
13.04090667,-0.074565411
13.04576,-0.07468462
13.05061333,-0.074744225
13.05546667,-0.074803829
13.06032,-0.074744225
13.06517333,-0.074565411
13.07002667,-0.074326992
13.07488,-0.07379055
13.07973333,-0.07301569
13.08458667,-0.072181225
13.08944,-0.07134676
13.09429333,-0.070631504
13.09914667,-0.069975853
13.104,-0.06955862
13.10885333,-0.069081783
13.11370667,-0.068724155
13.11856,-0.068485737
13.12341333,-0.068485737
13.12826667,-0.068664551
13.13312,-0.069141388
13.13797333,-0.069797039
13.14282667,-0.070393085
13.14768,-0.070810318
13.15253333,-0.070810318
13.15738667,-0.070571899
13.16224,-0.070214272
13.16709333,-0.069916248
13.17194667,-0.069916248
13.1768,-0.070095062
13.18165333,-0.070571899
13.18650667,-0.070929527
13.19136,-0.07134676
13.19621333,-0.071287155
13.20106667,-0.071048737
13.20592,-0.07045269
13.21077333,-0.06967783
13.21562667,-0.06878376
13.22048,-0.068128109
13.22533333,-0.067710876
13.23018667,-0.067770481
13.23504,-0.068128109
13.23989333,-0.068664551
13.24474667,-0.069200993
13.2496,-0.06967783
13.25445333,-0.069856644
13.25930667,-0.069856644
13.26416,-0.069916248
13.26901333,-0.069975853
13.27386667,-0.070214272
13.27872,-0.070571899
13.28357333,-0.071108341
13.28842667,-0.071823597
13.29328,-0.072419643
13.29813333,-0.072956085
13.30298667,-0.073194504
13.30784,-0.073313713
13.31269333,-0.073552132
13.31754667,-0.07390976
13.3224,-0.074446201
13.32725333,-0.075221062
13.33210667,-0.075876713
13.33696,-0.076293945
13.34181333,-0.076174736
13.34666667,-0.075638294
13.35152,-0.074744225
13.35637333,-0.07379055
13.36122667,-0.072896481
13.36608,-0.072419643
13.37093333,-0.072240829
13.37578667,-0.072360039
13.38064,-0.072717667
13.38549333,-0.072956085
13.39034667,-0.072956085
13.3952,-0.072777271
13.40005333,-0.072300434
13.40490667,-0.071644783
13.40976,-0.071108341
13.41461333,-0.07045269
13.41946667,-0.069856644
13.42432,-0.069081783
13.42917333,-0.068485737
13.43402667,-0.067770481
13.43888,-0.067293644
13.44373333,-0.066995621
13.44858667,-0.06711483
13.45344,-0.067770481
13.45829333,-0.068664551
13.46314667,-0.069856644
13.468,-0.070929527
13.47285333,-0.071763992
13.47770667,-0.072181225
13.48256,-0.072300434
13.48741333,-0.072181225
13.49226667,-0.071942806
13.49712,-0.071644783
13.50197333,-0.071465969
13.50682667,-0.071406364
13.51168,-0.071465969
13.51653333,-0.071823597
13.52138667,-0.072240829
13.52624,-0.072956085
13.53109333,-0.073611736
13.53594667,-0.074207783
13.5408,-0.074565411
13.54565333,-0.074625015
13.55050667,-0.074207783
13.55536,-0.073611736
13.56021333,-0.072717667
13.56506667,-0.072002411
13.56992,-0.071585178
13.57477333,-0.071525574
13.57962667,-0.071644783
13.58448,-0.07212162
13.58933333,-0.072717667
13.59418667,-0.073432922
13.59904,-0.074028969
13.60389333,-0.074386597
13.60874667,-0.074446201
13.6136,-0.074326992
13.61845333,-0.074207783
13.62330667,-0.07390976
13.62816,-0.07379055
13.63301333,-0.073730946
13.63786667,-0.073611736
13.64272,-0.073492527
13.64757333,-0.073373318
13.65242667,-0.07301569
13.65728,-0.072598457
13.66213333,-0.072181225
13.66698667,-0.071644783
13.67184,-0.071167946
13.67669333,-0.070810318
13.68154667,-0.070631504
13.6864,-0.070631504
13.69125333,-0.070929527
13.69610667,-0.071406364
13.70096,-0.072062016
13.70581333,-0.072658062
13.71066667,-0.07301569
13.71552,-0.073134899
13.72037333,-0.073134899
13.72522667,-0.072896481
13.73008,-0.072598457
13.73493333,-0.072240829
13.73978667,-0.071883202
13.74464,-0.071585178
13.74949333,-0.071287155
13.75434667,-0.070929527
13.7592,-0.070691109
13.76405333,-0.070691109
13.76890667,-0.070750713
13.77376,-0.070929527
13.77861333,-0.071048737
13.78346667,-0.071048737
13.78832,-0.070869923
13.79317333,-0.07045269
13.79802667,-0.070095062
13.80288,-0.069856644
13.80773333,-0.069916248
13.81258667,-0.070333481
13.81744,-0.070929527
13.82229333,-0.071525574
13.82714667,-0.072002411
13.832,-0.072419643
13.83685333,-0.072419643
13.84170667,-0.072300434
13.84656,-0.072062016
13.85141333,-0.071704388
13.85626667,-0.071287155
13.86112,-0.070691109
13.86597333,-0.069856644
13.87082667,-0.068962574
13.87568,-0.068128109
13.88053333,-0.067472458
13.88538667,-0.06711483
13.89024,-0.067174435
13.89509333,-0.067472458
13.89994667,-0.06788969
13.9048,-0.068366528
13.90965333,-0.068724155
13.91450667,-0.069081783
13.91936,-0.069499016
13.92421333,-0.070035458
13.92906667,-0.070691109
13.93392,-0.071465969
13.93877333,-0.072300434
13.94362667,-0.072956085
13.94848,-0.073313713
13.95333333,-0.073373318
13.95818667,-0.073075294
13.96304,-0.072658062
13.96789333,-0.072062016
13.97274667,-0.071525574
13.9776,-0.071048737
13.98245333,-0.070691109
13.98730667,-0.070631504
13.99216,-0.070750713
13.99701333,-0.070989132
14.00186667,-0.071227551
14.00672,-0.071406364
14.01157333,-0.071465969
14.01642667,-0.071167946
14.02128,-0.070512295
14.02613333,-0.069737434
14.03098667,-0.068962574
14.03584,-0.068306923
14.04069333,-0.068068504
14.04554667,-0.0680089
14.0504,-0.068128109
14.05525333,-0.068485737
14.06010667,-0.068902969
14.06496,-0.069200993
14.06981333,-0.069499016
14.07466667,-0.069737434
14.07952,-0.070095062
14.08437333,-0.070631504
14.08922667,-0.071287155
14.09408,-0.07212162
14.09893333,-0.072956085
14.10378667,-0.073671341
14.10864,-0.074207783
14.11349333,-0.074326992
14.11834667,-0.074148178
14.1232,-0.073671341
14.12805333,-0.073075294
14.13290667,-0.072240829
14.13776,-0.071585178
14.14261333,-0.070989132
14.14746667,-0.070631504
14.15232,-0.070571899
14.15717333,-0.070691109
14.16202667,-0.070929527
14.16688,-0.071227551
14.17173333,-0.071525574
14.17658667,-0.071823597
14.18144,-0.072002411
14.18629333,-0.072181225
14.19114667,-0.072181225
14.196,-0.072360039
14.20085333,-0.072777271
14.20570667,-0.073671341
14.21056,-0.074565411
14.21541333,-0.07557869
14.22026667,-0.076293945
14.22512,-0.076591969
14.22997333,-0.076234341
14.23482667,-0.07545948
14.23968,-0.074326992
14.24453333,-0.073194504
14.24938667,-0.07212162
14.25424,-0.071287155
14.25909333,-0.070571899
14.26394667,-0.069916248
14.2688,-0.06955862
14.27365333,-0.069200993
14.27850667,-0.069081783
14.28336,-0.068962574
14.28821333,-0.069022179
14.29306667,-0.069260597
14.29792,-0.06955862
14.30277333,-0.06967783
14.30762667,-0.069797039
14.31248,-0.069737434
14.31733333,-0.06955862
14.32218667,-0.069022179
14.32704,-0.068426132
14.33189333,-0.06788969
14.33674667,-0.067353249
14.3416,-0.067174435
14.34645333,-0.067293644
14.35130667,-0.067710876
14.35616,-0.068485737
14.36101333,-0.069439411
14.36586667,-0.070691109
14.37072,-0.072002411
14.37557333,-0.073373318
14.38042667,-0.074625015
14.38528,-0.075638294
14.39013333,-0.076293945
14.39498667,-0.076651573
14.39984,-0.076711178
14.40469333,-0.076711178
14.40954667,-0.076472759
14.4144,-0.076174736
14.41925333,-0.075936317
14.42410667,-0.075757504
14.42896,-0.075519085
14.43381333,-0.07545948
14.43866667,-0.075519085
14.44352,-0.07557869
14.44837333,-0.075638294
14.45322667,-0.075519085
14.45808,-0.075101852
14.46293333,-0.074326992
14.46778667,-0.073254108
14.47264,-0.071942806
14.47749333,-0.070631504
14.48234667,-0.06955862
14.4872,-0.068843365
14.49205333,-0.068604946
14.49690667,-0.068962574
14.50176,-0.06967783
14.50661333,-0.070393085
14.51146667,-0.071108341
14.51632,-0.071465969
14.52117333,-0.071406364
14.52602667,-0.070989132
14.53088,-0.070571899
14.53573333,-0.070095062
14.54058667,-0.069856644
14.54544,-0.069856644
14.55029333,-0.070035458
14.55514667,-0.070512295
14.56,-0.070750713
14.56485333,-0.071167946
14.56970667,-0.071406364
14.57456,-0.071525574
14.57941333,-0.071644783
14.58426667,-0.071644783
14.58912,-0.071525574
14.59397333,-0.071167946
14.59882667,-0.070691109
14.60368,-0.070095062
14.60853333,-0.069618225
14.61338667,-0.069141388
14.61824,-0.068664551
14.62309333,-0.068485737
14.62794667,-0.068306923
14.6328,-0.0680089
14.63765333,-0.067591667
14.64250667,-0.067055225
14.64736,-0.066399574
14.65221333,-0.065922737
14.65706667,-0.065624714
14.66192,-0.065505505
14.66677333,-0.065684319
14.67162667,-0.066161156
14.67648,-0.066637993
14.68133333,-0.067234039
14.68618667,-0.067710876
14.69104,-0.068187714
14.69589333,-0.068604946
14.70074667,-0.068843365
14.7056,-0.068962574
14.71045333,-0.06878376
14.71530667,-0.068306923
14.72016,-0.067710876
14.72501333,-0.066936016
14.72986667,-0.066399574
14.73472,-0.065982342
14.73957333,-0.066041946
14.74442667,-0.06633997
14.74928,-0.066876411
14.75413333,-0.067293644
14.75898667,-0.067353249
14.76384,-0.067353249
14.76869333,-0.066876411
14.77354667,-0.066280365
14.7784,-0.065743923
14.78325333,-0.0654459
14.78810667,-0.065684319
14.79296,-0.06622076
14.79781333,-0.067174435
14.80266667,-0.068306923
14.80752,-0.069499016
14.81237333,-0.070512295
14.81722667,-0.071227551
14.82208,-0.071704388
14.82693333,-0.072002411
14.83178667,-0.07212162
14.83664,-0.07212162
14.84149333,-0.071883202
14.84634667,-0.071465969
14.8512,-0.070810318
14.85605333,-0.06967783
14.86090667,-0.068306923
14.86576,-0.066757202
14.87061333,-0.065386295
14.87546667,-0.064373016
14.88032,-0.063836575
14.88517333,-0.063836575
14.89002667,-0.064313412
14.89488,-0.064909458
14.89973333,-0.0654459
14.90458667,-0.065624714
14.90944,-0.065386295
14.91429333,-0.064730644
14.91914667,-0.063717365
14.924,-0.062704086
14.92885333,-0.061810017
14.93370667,-0.061392784
14.93856,-0.061452389
14.94341333,-0.061929226
14.94826667,-0.062704086
14.95312,-0.063836575
14.95797333,-0.064969063
14.96282667,-0.065922737
14.96768,-0.066697598
14.97253333,-0.067055225
14.97738667,-0.06711483
14.98224,-0.067055225
14.98709333,-0.067234039
14.99194667,-0.067591667
14.9968,-0.068187714
15.00165333,-0.06878376
15.00650667,-0.069200993
15.01136,-0.069200993
15.01621333,-0.068664551
15.02106667,-0.06788969
15.02592,-0.06711483
15.03077333,-0.066518784
15.03562667,-0.066459179
